股票代號,股票名稱,產業別,市場別,上市/掛牌日期,ISIN代碼,題材清單,題材總數
3217,優群,電子零組件業,上櫃,2004/04/30,TW0003217006,連接器、電子零件元件、電子零組件,3
3218,大學光,生技醫療業,上櫃,2004/11/29,TW0003218004,生技醫療、醫療器材、醫療服務,3
3219,倚強科,其他電子業,上櫃,2004/03/19,TW0003219002,設備儀器商、電子代工、電子製造,3
3221,台嘉碩,通信網路業,上櫃,2006/02/22,TW0003221008,5G通訊、低軌衛星、振盪器、濾波器、石英元件、網通設備、被動元件,7
3224,三顧,電子通路業,上櫃,2004/06/03,TW0003224002,連接器、零售通路、電子元件代理商、電子通路、電子零件元件,5
3226,龍鋒,電機機械,上櫃,2004/06/16,TW0003226007,工業自動化、機器人、汽機車零組件、車燈、電機設備,5
3227,原相,半導體業,上櫃,2006/05/04,TW0003227005,AI推論晶片、CMOS晶片、IC設計、半導體、影像感測器CIS、感測元件,6
3228,金麗科,半導體業,上櫃,2005/03/02,TW0003228003,ASIC、IC設計、MCU、NAND Flash控制IC、SSD固態硬碟、eMMC/UFS、半導體、嵌入式晶片、網路通訊IC、記憶體模組,10
3230,錦明,光電業,上櫃,2006/09/25,TW0003230009,模具沖壓、電子零件元件,2
3232,昱捷,電子通路業,上櫃,2004/11/01,TW0003232005,IC設計、IC零組件通路商、LCD驅動IC、分離式元件、零售通路、電子通路,6
3234,光環,通信網路業,上櫃,2011/03/24,TW0003234001,5G通訊、IC製造、低軌衛星、光纖主動元件、光通訊、光通訊元件磊晶、光通訊模組、網通設備,8
3236,千如,電子零組件業,上櫃,2004/12/02,TW0003236006,被動元件、電子零組件、電感,3
3252,海灣,觀光餐旅,上櫃,2004/09/23,TW0003252003,旅宿／餐飲、消費民生、觀光餐飲、飯店,4
3259,鑫創,半導體業,上櫃,2007/12/24,TW0003259008,FLASH記憶體IC、IC設計、MEMS、其他IC、半導體、影音IC、記憶卡IC,7
3260,威剛,半導體業,上櫃,2004/10/08,TW0003260006,DRAM模組、FLASH模組、IC設計、半導體、硬碟相關、記憶體模組、週邊產品、電子零件元件、電競週邊,9
3264,欣銓,半導體業,上櫃,2005/01/05,TW0003264008,IC封裝測試、IC測試、IC設計、先進封裝、半導體、封裝測試,6
3265,台星科,半導體業,上櫃,2005/08/02,TW0003265005,IC封裝、IC封裝測試、IC測試、IC設計、半導體,5
3268,海德威,半導體業,上櫃,2005/01/27,TW0003268009,IC設計、IC設計軟體、其他IC、半導體,4
3272,東碩,電腦及週邊設備業,上櫃,2014/08/26,TW0003272001,週邊產品、電腦及週邊設備,2
3276,宇環,電子零組件業,上櫃,2005/01/12,TW0003276002,印刷電路板、印刷電路板相關、電子零組件,3
3284,太普高,其他業,上櫃,2005/03/22,TW0003284006,傳產其他、印刷業、多元業務,3
3285,微端,其他電子業,上櫃,2012/07/23,TW0003285003,LCM、電子代工、電子製造、電子零件元件、面板業、音響設備及零件,6
3287,廣寰科,電腦及週邊設備業,上櫃,2008/01/28,TW0003287009,滑鼠、耳機、週邊產品、鍵盤、電競週邊、電聲產品、電腦及週邊設備,7
3288,點晶,電子零組件業,上櫃,2005/04/15,TW0003288007,IC設計、LED驅動IC、電子零組件、類比IC、馬達IC,5
3289,宜特,其他電子業,上櫃,2004/12/28,TW0003289005,檢測驗證服務、設備儀器商、電子代工、電子製造,4
3290,東浦,電子零組件業,上櫃,2005/05/19,TW0003290003,塑膠射出、機殼、電子零件元件、電子零組件,4
3293,鈊象,文化創意業,上櫃,2006/07/12,TW0003293007,PC遊戲、手機遊戲、數位內容、消費民生、遊戲、遊戲產業,6
3294,英濟,電子零組件業,上櫃,2007/04/27,TW0003294005,塑膠射出、機殼、電子零件元件、電子零組件,4
3297,杭特,光電業,上櫃,2005/06/07,TW0003297008,安全監控、工業電腦,2
3303,岱稜,其他電子業,上櫃,2007/05/28,TW0003303004,電子代工、電子其他、電子製造,3
3306,鼎天,通信網路業,上櫃,2005/07/05,TW0003306007,5G通訊、低軌衛星、網通設備、衛星導航,4
3310,佳穎,電子零組件業,上櫃,2008/06/27,TW0003310009,模具沖壓、車用沖壓件、車用金屬成型、電子零件元件、電子零組件,5
3313,斐成,建材營造業,上櫃,2026/06/01,TW0003313003,不動產/建設、住宅建設、地產、建材、水泥建材、營建、營造工程,7
3317,尼克森,半導體業,上櫃,2007/08/09,TW0003317004,IC設計、分離式元件、半導體、電晶體,4
3322,建舜電,電子零組件業,上櫃,2009/05/20,TW0003322004,連接器、連接線材、電子零件元件、電子零組件,4
3323,加百裕,電腦及週邊設備業,上櫃,2007/06/25,TW0003323002,消費用電池、電池、電腦及週邊設備,3
3324,雙鴻,其他電子業,上櫃,2005/05/13,TW0003324000,伺服器/散熱、伺服器用散熱模組、散熱模組、散熱風扇、液冷散熱、筆記型電腦用散熱模組、電子代工、電子製造、風冷散熱模組,9
3325,旭品,電腦及週邊設備業,上櫃,2005/08/15,TW0003325007,伺服器/散熱、機殼、電子零件元件,3
3332,幸康,電子零組件業,上櫃,2008/01/24,TW0003332003,電子零件元件、電子零組件、電源供應器,3
3339,泰谷,光電業,上櫃,2006/06/27,TW0003339008,LED、LED晶粒、LED磊晶,3
3349,寶德,電腦及週邊設備業,上櫃,2022/03/23,TW0003349007,滑鼠、耳機、週邊產品、鍵盤、電競週邊、電聲產品、電腦及週邊設備,7
3354,律勝,電子零組件業,上櫃,2005/12/08,TW0003354007,印刷電路板相關、軟板基板、電子零組件,3
3357,臺慶科,電子零組件業,上櫃,2021/04/27,TW0003357000,被動元件、變壓器、電子零件元件、電子零組件、電感,5
3360,尚立,電子通路業,上櫃,2006/06/06,TW0003360004,IC零組件通路商、影像感測元件、數位相機、零售通路、電子通路,5
3362,先進光,光電業,上櫃,2005/09/06,TW0003362000,光學元件、光學鏡片／頭、光學鏡頭、蘋果供應鏈、軟板FPC,5
3363,上詮,通信網路業,上櫃,2011/02/25,TW0003363008,5G通訊、低軌衛星、光纖被動元件、光通訊、網通設備,5
3372,典範,半導體業,上櫃,2005/12/16,TW0003372009,IC封裝、IC封裝測試、IC測試、IC設計、半導體,5
3373,熱映,其他電子業,上櫃,2007/12/13,TW0003373007,儀表、產業機械、設備儀器商、診斷與監測用醫材、量測儀器、電子代工、電子製造、體溫計,8
3374,精材,半導體業,上櫃,2015/03/30,TW0003374005,IC封裝、IC封裝測試、IC測試、IC設計、半導體,5
3379,彬台,電機機械,上櫃,2011/10/20,TW0003379004,工業自動化、機器人、烘焙及食品飲料機械、產業機械、電機設備,5
3388,崇越電,電子零組件業,上櫃,2006/02/22,TW0003388005,化學工業、化學產品通路、電子零組件,3
3390,旭軟,電子零組件業,上櫃,2006/02/22,TW0003390001,印刷電路板相關、軟板、電子零組件,3
3402,漢科,其他電子業,上櫃,2007/01/09,TW0003402004,半導體製程設備、廠務工程、設備儀器商、電子代工、電子其他、電子製造,6
3430,奇鈦科,化學工業,上櫃,2022/09/08,TW0003430005,其他化工產品、化學工業、塑化原料、特用化學品,4
3434,哲固,光電業,上櫃,2008/01/28,TW0003434007,安全監控、工業電腦、顯示器,3
3438,類比科,半導體業,上櫃,2006/07/19,TW0003438008,IC設計、MCU、半導體、電源管理IC,4
3441,聯一光,光電業,上櫃,2010/10/04,TW0003441002,傳產其他、光學、光學元件、光學鏡片／頭,4
3444,利機,電子通路業,上櫃,2008/09/26,TW0003444006,半導體材料通路商、零售通路、電子元件代理商、電子通路,4
3455,由田,光電業,上櫃,2007/12/27,TW0003455002,IC檢測設備、PCB相關設備、半導體製程設備、設備儀器商、面板設備,5
3465,進泰電子,其他電子業,上櫃,2008/01/28,TW0003465001,電子代工、電子製造、電子零件元件、音響設備及零件,4
3466,德晉,通信網路業,上櫃,2006/05/17,TW0003466009,5G通訊、低軌衛星、消費性電子產品、網通設備、視訊轉換相關,5
3467,台灣精材,半導體業,上櫃,2025/03/25,TW0003467007,IC設計、半導體、半導體製程設備、石英元件、被動元件、設備儀器商,6
3479,安勤,電腦及週邊設備業,上櫃,2010/06/08,TW0003479002,工業電腦,1
3483,力致,電腦及週邊設備業,上櫃,2006/12/18,TW0003483004,AI人工智慧、AI基礎設施、伺服器/散熱、伺服器用散熱模組、散熱模組、散熱風扇馬達、液冷散熱、筆記型電腦用散熱模組,8
3484,崧騰,電子零組件業,上櫃,2007/11/09,TW0003484002,低軌衛星通訊、其他電子零件、電子零件元件、電子零組件,4
3485,敘豐,電子零組件業,上櫃,2026/05/06,TW0003485009,PCB相關設備、設備儀器商、電子零組件,3
3489,森寶,建材營造業,上櫃,2007/09/29,TW0003489001,不動產/建設、住宅建設、水泥建材、營造工程,4
3490,單井,光電業,上櫃,2007/10/15,TW0003490009,LED設備、半導體製程設備、太陽能、太陽能系統運用、封測用設備、設備儀器商,6
3491,昇達科,通信網路業,上櫃,2008/01/03,TW0003491007,5G通訊、低軌衛星、低軌衛星通訊、天線、網通設備、通訊設備零組件,6
3492,長盛,電子零組件業,上櫃,2015/05/18,TW0003492005,連接器、連接線材、電子零件元件、電子零組件,4
3498,陽程,其他電子業,上櫃,2007/09/11,TW0003498002,PCB相關設備、產業機械、自動化設備、設備儀器商、電子代工、電子製造、面板設備,7
3499,環天科,通信網路業,上櫃,2006/10/19,TW0003499000,5G通訊、低軌衛星、網通設備、衛星導航,4
3508,位速,其他電子業,上櫃,2007/10/17,TW0003508008,機殼表面處理、車用連接器、電子代工、電子製造、電子零件元件,5
3511,矽瑪,電子零組件業,上櫃,2009/02/16,TW0003511002,連接器、電子零件元件、電子零組件,3
3512,皇龍,建材營造業,上櫃,2007/07/25,TW0003512000,不動產/建設、地產、散熱模組、水泥建材、營建,5
3516,亞帝歐,光電業,上櫃,2007/11/29,TW0003516001,LED、LED照明產品、連接線材、電子零件元件,4
3520,華盈,電子零組件業,上櫃,2007/10/12,TW0003520003,連接線材、電子製造服務、電子零件元件、電子零組件、電腦系統業,5
3521,台鋼建設,建材營造業,上櫃,2025/06/02,TW0003521001,POS機系統、不動產/建設、地產、工業電腦、水泥建材、營建,6
3522,御嵿,觀光餐旅,上櫃,2007/10/15,TW0003522009,婚宴顧問、旅宿／餐飲、服務業、消費民生、觀光餐飲、餐飲,6
3523,迎輝,光電業,上櫃,2007/11/16,TW0003523007,光學膜、面板零組件,2
3526,凡甲,電子零組件業,上櫃,2007/11/02,TW0003526000,連接器、電子零件元件、電子零組件,3
3527,聚積,半導體業,上櫃,2007/10/29,TW0003527008,IC設計、LED驅動IC、半導體、類比IC,4
3529,力旺,半導體業,上櫃,2011/01/24,TW0003529004,FLASH記憶體IC、IC設計、IP矽智財、半導體、嵌入式晶片、設計IP,6
3531,先益,光電業,上櫃,2008/04/08,TW0003531000,背光模組、面板零組件,2
3537,堡達,電子零組件業,上櫃,2010/01/25,TW0003537007,被動元件、電子元件代理商、電子通路、電子零組件、電容、電感、電阻,7
3540,曜越,電腦及週邊設備業,上櫃,2007/12/12,TW0003540001,散熱模組、機殼、電子零件元件、電源供應器、電腦及週邊設備,5
3541,西柏,其他電子業,上櫃,2009/12/22,TW0003541009,消費性電子產品、視訊轉換相關、電子代工、電子製造,4
3546,宇峻,文化創意業,上櫃,2008/04/18,TW0003546008,PC遊戲、手機遊戲、數位內容、消費民生、遊戲產業,5
3548,兆利,電子零組件業,上櫃,2008/03/27,TW0003548004,樞紐、電子零件元件、電子零組件,3
3551,世禾,綠能環保,上櫃,2008/04/15,TW0003551008,化學氣相沈積設備、半導體製程設備、太陽能、綠能永續、設備儀器商、電動車,6
3552,同致,其他電子業,上櫃,2009/01/07,TW0003552006,倒車影像系統、倒車雷達、車用電子、電子代工、電子製造,5
3555,博士旺,半導體業,上櫃,2011/11/08,TW0003555009,3C通路商、IC設計、IC零組件通路商、半導體、應用軟體、資訊安全、軟體業、電子通路,8
3556,禾瑞亞,半導體業,上櫃,2008/04/15,TW0003556007,IC設計、半導體、影音IC、消費性IC、觸控IC,5
3558,神準,通信網路業,上櫃,2013/12/30,TW0003558003,5G通訊、低軌衛星、區域網路、接取設備、用戶端設備、網路交換器、網通設備,7
3564,其陽,通信網路業,上櫃,2013/12/03,TW0003564001,5G通訊、低軌衛星、用戶端設備、網通設備、資安設備,5
3567,逸昌,半導體業,上櫃,2010/11/22,TW0003567004,IC封裝測試、IC測試、IC設計、半導體,4
3570,大塚,資訊服務業,上櫃,2008/10/23,TW0003570008,套裝軟體、數位雲端、系統整合、資安、軟體業、軟體通路／代理、金融科技,7
3577,泓格,電腦及週邊設備業,上櫃,2009/01/06,TW0003577003,工業電腦、電腦及週邊設備,2
3580,友威科,其他電子業,上櫃,2010/07/09,TW0003580007,半導體製程設備、設備儀器商、電子代工、電子製造,4
3581,博磊,半導體業,上櫃,2015/01/20,TW0003581005,IC設計、半導體、封測服務與材料、封測用設備、設備儀器商,5
3587,閎康,其他電子業,上櫃,2009/08/18,TW0003587002,檢測驗證服務、設備儀器商、電子代工、電子製造,4
3594,磐儀,電腦及週邊設備業,上櫃,2013/05/07,TW0003594008,工業電腦、電腦及週邊設備,2
3597,映興,電子零組件業,上櫃,2020/03/09,TW0003597001,連接線材、電子元件代理商、電子通路、電子零件元件、電子零組件,5
3609,三一東林,電子零組件業,上櫃,2011/01/11,TW0003609004,其他電子零件、汽車服務相關、汽車銷售、電子零件元件、電子零組件,5
3611,鼎翰,電腦及週邊設備業,上櫃,2008/11/26,TW0003611000,印表機、印表機耗材、週邊產品、電腦及週邊設備,4
3615,安可,光電業,上櫃,2009/04/15,TW0003615001,合成橡膠、導電玻璃、橡膠工業、面板零組件,4
3623,富晶通,光電業,上櫃,2010/04/28,TW0003623005,觸控面板、面板業,2
3624,光頡,電子零組件業,上櫃,2011/03/16,TW0003624003,晶片電阻、被動元件、電子零組件、電阻,4
3625,西勝,電腦及週邊設備業,上櫃,2009/10/28,TW0003625000,工業用電池、消費用電池、電池、電腦及週邊設備,4
3628,盈正,其他電子業,上櫃,2010/09/09,TW0003628004,UPS、配電工程、電力設備、電子代工、電子製造、電子零件元件,6
3629,地心引力,文化創意業,上櫃,2020/06/01,TW0003629002,傳播事業、數位內容、消費民生、行銷,4
3630,新鉅科,光電業,上櫃,2010/04/26,TW0003630000,光學元件、光學鏡片／頭,2
3631,晟楠,電子零組件業,上櫃,2010/12/20,TW0003631008,封測服務與材料、金、錫凸塊、電子零組件,4
3632,研勤,通信網路業,上櫃,2011/01/11,TW0003632006,5G通訊、低軌衛星、旅宿／餐飲、網通設備、行車紀錄器、車用電子、餐飲,7
3646,艾恩特,電子零組件業,上櫃,2012/03/27,TW0003646006,連接器、連接線材、電子零件元件、電子零組件,4
3663,鑫科,其他電子業,上櫃,2012/11/20,TW0003663001,IC製造、傳產其他、其他半導體耗材、回收焚化／掩埋清運、電子代工、電子製造,6
3664,安瑞-KY,通信網路業,上櫃,2010/06/24,KYG0550W1069,5G通訊、低軌衛星、用戶端設備、系統整合、網通設備、資安設備、資訊安全、軟體業,8
3666,光耀,光電業,上櫃,2014/12/04,TW0003666004,光學膜、面板零組件,2
3672,康聯訊,通信網路業,上櫃,2015/04/20,TW0003672002,5G通訊、低軌衛星、光纖設備、光通訊、網通設備,5
3675,德微,半導體業,上櫃,2012/06/29,TW0003675005,IC製造、IC設計、二極體、分離式元件、半導體、矽晶圓、電晶體,7
3680,家登,半導體業,上櫃,2011/08/31,TW0003680005,IC設計、半導體、半導體製程設備、晶圓製程設備、設備儀器商,5
